Station_ID,Date_Time,KSLCPress,KSLCTemp,KSLCHumid,KSLCWind,KSLCCloud3,KSLCCloud1,KSLCCloud2,KSLCVis
KSLC,12/01/2022 21:45 UTC,29.67,51.8,29.79,19.56,,1202.0,,10.0
KSLC,12/01/2022 21:50 UTC,29.67,51.8,29.79,23.02,2003.0,906.0,1203.0,10.0
KSLC,12/01/2022 21:54 UTC,29.67,51.98,29.37,23.02,2003.0,906.0,1203.0,10.0
KSLC,12/01/2022 21:55 UTC,29.67,51.98,29.37,26.47,,1203.0,,10.0
KSLC,12/01/2022 22:00 UTC,29.67,51.8,29.79,26.47,,1203.0,,10.0
KSLC,12/01/2022 22:05 UTC,29.67,51.8,29.79,23.02,,1202.0,,10.0
KSLC,12/01/2022 22:10 UTC,29.66,51.98,29.37,23.02,,1202.0,,10.0
KSLC,12/01/2022 22:15 UTC,29.66,51.08,30.36,24.17,,1203.0,,10.0
KSLC,12/01/2022 22:20 UTC,29.66,51.8,29.79,24.17,,1203.0,,10.0
KSLC,12/01/2022 22:25 UTC,29.65,51.08,30.36,21.86,,1203.0,,10.0
KSLC,12/01/2022 22:30 UTC,29.65,51.8,29.79,24.17,,1203.0,,10.0
KSLC,12/01/2022 22:35 UTC,29.65,51.8,29.79,23.02,,1103.0,,10.0
KSLC,12/01/2022 22:40 UTC,29.65,51.98,29.37,24.17,,1104.0,,10.0
KSLC,12/01/2022 22:45 UTC,29.65,51.8,29.79,23.02,1504.0,952.0,1103.0,10.0
KSLC,12/01/2022 22:50 UTC,29.65,51.8,29.79,20.71,1604.0,952.0,1103.0,10.0
KSLC,12/01/2022 22:54 UTC,29.65,51.98,29.37,24.17,1904.0,952.0,1103.0,10.0
KSLC,12/01/2022 22:55 UTC,29.65,51.98,29.37,24.17,,1004.0,,10.0
KSLC,12/01/2022 23:00 UTC,29.65,51.8,29.79,24.17,,1004.0,,10.0
KSLC,12/01/2022 23:05 UTC,29.65,51.8,29.79,20.71,,1004.0,,10.0
KSLC,12/01/2022 23:10 UTC,29.65,51.98,29.37,21.86,,1004.0,,10.0
KSLC,12/01/2022 23:15 UTC,29.64,51.98,30.51,19.56,,1004.0,,10.0
KSLC,12/01/2022 23:20 UTC,29.64,51.8,29.79,18.41,,1004.0,,10.0
KSLC,12/01/2022 23:25 UTC,29.65,51.98,30.51,21.86,,1004.0,,10.0
KSLC,12/01/2022 23:30 UTC,29.64,51.8,29.79,19.56,,1004.0,,10.0
KSLC,12/01/2022 23:35 UTC,29.64,51.8,29.79,16.11,,1004.0,,10.0
KSLC,12/01/2022 23:40 UTC,29.64,51.8,29.79,18.41,,1004.0,,10.0
KSLC,12/01/2022 23:45 UTC,29.64,51.8,29.79,21.86,,1004.0,,10.0
KSLC,12/01/2022 23:50 UTC,29.64,51.8,29.79,18.41,1203.0,906.0,1003.0,10.0
KSLC,12/01/2022 23:54 UTC,29.64,51.08,31.54,20.71,1203.0,906.0,1003.0,10.0
KSLC,12/01/2022 23:55 UTC,29.64,51.08,31.54,19.56,,1004.0,,10.0
KSLC,12/02/2022 00:00 UTC,29.64,51.08,31.54,19.56,,1004.0,,10.0
KSLC,12/02/2022 00:05 UTC,29.64,51.98,30.51,23.02,,1004.0,,10.0
KSLC,12/02/2022 00:10 UTC,29.64,51.98,30.51,23.02,,1004.0,,10.0
KSLC,12/02/2022 00:15 UTC,29.64,51.98,30.51,19.56,,1004.0,,10.0
KSLC,12/02/2022 00:20 UTC,29.64,51.98,30.51,20.71,,1004.0,,10.0
KSLC,12/02/2022 00:25 UTC,29.64,51.98,30.51,20.71,,1004.0,,10.0
KSLC,12/02/2022 00:30 UTC,29.63,51.8,29.79,21.86,,1004.0,,10.0
KSLC,12/02/2022 00:35 UTC,29.63,51.8,29.79,19.56,,1004.0,,10.0
KSLC,12/02/2022 00:40 UTC,29.64,51.08,31.54,19.56,,1004.0,,10.0
KSLC,12/02/2022 00:45 UTC,29.64,51.08,31.54,20.71,,1004.0,,10.0
KSLC,12/02/2022 00:50 UTC,29.64,51.08,31.54,20.71,1804.0,902.0,1003.0,10.0
KSLC,12/02/2022 00:54 UTC,29.64,51.08,31.54,18.41,1303.0,902.0,1003.0,10.0
KSLC,12/02/2022 00:55 UTC,29.64,51.08,31.54,19.56,,1003.0,1204.0,10.0
KSLC,12/02/2022 01:00 UTC,29.64,51.08,31.54,20.71,,1004.0,,10.0
KSLC,12/02/2022 01:05 UTC,29.64,51.08,31.54,18.41,,1003.0,1204.0,10.0
KSLC,12/02/2022 01:10 UTC,29.63,51.08,31.54,20.71,,1003.0,1204.0,10.0
KSLC,12/02/2022 01:15 UTC,29.63,51.08,31.54,18.41,,1002.0,1204.0,10.0
KSLC,12/02/2022 01:20 UTC,29.63,51.08,31.54,18.41,,1104.0,,10.0
KSLC,12/02/2022 01:25 UTC,29.63,51.08,31.54,20.71,,1103.0,,10.0
KSLC,12/02/2022 01:30 UTC,29.63,51.8,29.79,21.86,,1103.0,,10.0
KSLC,12/02/2022 01:35 UTC,29.62,51.8,29.79,19.56,,1203.0,,10.0
KSLC,12/02/2022 01:40 UTC,29.63,51.08,31.54,24.17,,1203.0,,10.0
KSLC,12/02/2022 01:45 UTC,29.62,51.08,33.01,28.77,,1103.0,,10.0
KSLC,12/02/2022 01:50 UTC,29.62,51.08,31.54,25.32,,1002.0,1203.0,10.0
KSLC,12/02/2022 01:54 UTC,29.62,51.08,33.01,27.62,,1002.0,1203.0,10.0
KSLC,12/02/2022 01:55 UTC,29.62,51.08,33.01,25.32,,1104.0,,10.0
KSLC,12/02/2022 02:00 UTC,29.62,51.08,31.54,27.62,,1104.0,,10.0
KSLC,12/02/2022 02:05 UTC,29.62,51.8,29.79,26.47,,1104.0,,10.0
KSLC,12/02/2022 02:10 UTC,29.62,51.08,33.01,25.32,,1004.0,,10.0
KSLC,12/02/2022 02:15 UTC,29.62,51.08,33.01,26.47,,1004.0,,10.0
KSLC,12/02/2022 02:20 UTC,29.62,51.8,32.15,26.47,,1004.0,,10.0
KSLC,12/02/2022 02:25 UTC,29.62,51.08,33.01,29.92,,1004.0,,10.0
KSLC,12/02/2022 02:30 UTC,29.62,51.08,33.01,25.32,,1004.0,,10.0
KSLC,12/02/2022 02:35 UTC,29.62,51.8,32.15,25.32,,1004.0,,10.0
KSLC,12/02/2022 02:40 UTC,29.62,51.08,33.01,28.77,,1004.0,,10.0
KSLC,12/02/2022 02:45 UTC,29.62,51.8,32.15,28.77,,1004.0,,10.0
KSLC,12/02/2022 02:50 UTC,29.61,51.8,32.15,26.47,,902.0,1104.0,10.0
KSLC,12/02/2022 02:54 UTC,29.61,51.08,33.01,27.62,,902.0,1104.0,10.0
KSLC,12/02/2022 02:55 UTC,29.61,51.08,33.01,28.77,,1104.0,,10.0
KSLC,12/02/2022 03:00 UTC,29.61,51.8,32.15,26.47,,1104.0,,10.0
KSLC,12/02/2022 03:05 UTC,29.61,51.8,32.15,26.47,,1104.0,,10.0
KSLC,12/02/2022 03:10 UTC,29.61,51.08,33.01,25.32,,1104.0,,10.0
KSLC,12/02/2022 03:15 UTC,29.61,51.08,33.01,25.32,,1104.0,,10.0
KSLC,12/02/2022 03:20 UTC,29.61,51.8,32.15,25.32,,1104.0,,10.0
KSLC,12/02/2022 03:25 UTC,29.6,50.0,34.36,31.07,,1104.0,,10.0
KSLC,12/02/2022 03:30 UTC,29.61,50.0,34.36,33.37,,1104.0,,10.0
KSLC,12/02/2022 03:35 UTC,29.6,50.0,37.05,31.07,,1104.0,,10.0
KSLC,12/02/2022 03:40 UTC,29.6,51.08,33.01,33.37,,1104.0,,10.0
KSLC,12/02/2022 03:45 UTC,29.6,50.0,37.05,29.92,,1104.0,,9.0
KSLC,12/02/2022 03:50 UTC,29.6,50.0,37.05,28.77,,1104.0,,9.0
KSLC,12/02/2022 03:54 UTC,29.6,50.0,35.96,31.07,,956.0,1104.0,9.0
KSLC,12/02/2022 03:55 UTC,29.6,50.0,35.96,31.07,,1104.0,,10.0
KSLC,12/02/2022 04:00 UTC,29.6,50.0,37.05,34.52,,1104.0,,10.0
KSLC,12/02/2022 04:05 UTC,29.59,50.0,37.05,31.07,,1104.0,,10.0
KSLC,12/02/2022 04:10 UTC,29.59,50.0,35.96,28.77,,1104.0,,10.0
KSLC,12/02/2022 04:15 UTC,29.59,50.0,37.05,31.07,,1103.0,,10.0
KSLC,12/02/2022 04:20 UTC,29.59,50.0,37.05,27.62,,1103.0,,10.0
KSLC,12/02/2022 04:25 UTC,29.59,50.0,37.05,33.37,,1103.0,,10.0
KSLC,12/02/2022 04:30 UTC,29.59,50.0,37.05,34.52,,1203.0,,10.0
KSLC,12/02/2022 04:35 UTC,29.59,50.0,37.05,28.77,,1203.0,,10.0
KSLC,12/02/2022 04:40 UTC,29.59,50.0,37.05,26.47,,1203.0,,10.0
KSLC,12/02/2022 04:45 UTC,29.59,50.0,37.05,29.92,,1203.0,,10.0
KSLC,12/02/2022 04:50 UTC,29.58,50.0,37.05,27.62,,1002.0,1203.0,10.0
KSLC,12/02/2022 04:54 UTC,29.58,50.0,37.33,37.98,,1002.0,1203.0,10.0
KSLC,12/02/2022 04:55 UTC,29.58,50.0,37.33,36.82,,1203.0,,10.0
KSLC,12/02/2022 05:00 UTC,29.58,50.0,37.05,28.77,,1104.0,,10.0
KSLC,12/02/2022 05:05 UTC,29.58,48.2,39.63,29.92,,1104.0,,10.0
KSLC,12/02/2022 05:10 UTC,29.58,48.92,38.87,34.52,,1104.0,,10.0
KSLC,12/02/2022 05:15 UTC,29.58,50.0,37.33,26.47,,1104.0,,10.0
KSLC,12/02/2022 05:20 UTC,29.57,50.0,37.33,27.62,,1004.0,,10.0
KSLC,12/02/2022 05:25 UTC,29.57,48.92,38.87,31.07,,1004.0,,10.0
KSLC,12/02/2022 05:30 UTC,29.57,48.92,38.87,28.77,,1004.0,,10.0
KSLC,12/02/2022 05:35 UTC,29.57,48.92,38.87,26.47,,1003.0,,10.0
KSLC,12/02/2022 05:40 UTC,29.57,48.92,38.87,29.92,,1003.0,1203.0,10.0
KSLC,12/02/2022 05:45 UTC,29.57,48.92,38.87,29.92,,1003.0,,10.0
KSLC,12/02/2022 05:50 UTC,29.57,48.92,38.87,31.07,,1102.0,1403.0,10.0
KSLC,12/02/2022 05:54 UTC,29.56,48.92,38.87,29.92,,1102.0,1403.0,10.0
KSLC,12/02/2022 05:55 UTC,29.56,48.92,38.87,32.22,,1102.0,,10.0
KSLC,12/02/2022 06:00 UTC,29.56,48.92,38.87,31.07,,1103.0,,10.0
KSLC,12/02/2022 06:05 UTC,29.56,48.2,39.63,29.92,,1103.0,,10.0
KSLC,12/02/2022 06:10 UTC,29.56,48.92,38.87,25.32,,1102.0,,10.0
KSLC,12/02/2022 06:15 UTC,29.56,48.92,38.87,29.92,,1106.0,,10.0
KSLC,12/02/2022 06:20 UTC,29.56,48.2,39.63,27.62,,1106.0,,10.0
KSLC,12/02/2022 06:25 UTC,29.56,48.2,39.63,28.77,,1202.0,,10.0
KSLC,12/02/2022 06:30 UTC,29.56,48.2,39.63,27.62,,1202.0,,10.0
KSLC,12/02/2022 06:35 UTC,29.56,48.2,42.71,25.32,,1106.0,,10.0
KSLC,12/02/2022 06:40 UTC,29.56,48.92,40.65,28.77,,1206.0,,10.0
KSLC,12/02/2022 06:45 UTC,29.56,48.92,40.65,26.47,,1106.0,,10.0
KSLC,12/02/2022 06:50 UTC,29.56,48.92,40.65,27.62,,1106.0,1404.0,10.0
KSLC,12/02/2022 06:54 UTC,29.56,48.92,40.65,26.47,,1106.0,1404.0,10.0
KSLC,12/02/2022 06:55 UTC,29.56,48.92,40.65,25.32,,1.0,,10.0
KSLC,12/02/2022 07:00 UTC,29.56,48.92,40.65,27.62,,1.0,,10.0
KSLC,12/02/2022 07:05 UTC,29.56,48.92,40.65,24.17,,1.0,,10.0
KSLC,12/02/2022 07:10 UTC,29.56,48.92,40.65,29.92,,1.0,,10.0
KSLC,12/02/2022 07:15 UTC,29.56,48.92,40.65,31.07,,1.0,,10.0
KSLC,12/02/2022 07:20 UTC,29.56,48.92,40.65,29.92,,1206.0,,10.0
KSLC,12/02/2022 07:25 UTC,29.55,48.92,40.65,27.62,,1202.0,,10.0
KSLC,12/02/2022 07:30 UTC,29.55,48.2,42.71,31.07,,1103.0,,10.0
KSLC,12/02/2022 07:35 UTC,29.55,48.2,42.71,27.62,,1103.0,,10.0
KSLC,12/02/2022 07:40 UTC,29.55,48.92,42.2,29.92,,1103.0,,10.0
KSLC,12/02/2022 07:45 UTC,29.55,50.0,39.93,25.32,,1104.0,,10.0
KSLC,12/02/2022 07:50 UTC,29.55,48.2,42.71,27.62,,1104.0,,10.0
KSLC,12/02/2022 07:54 UTC,29.55,48.92,42.2,27.62,,1104.0,,10.0
KSLC,12/02/2022 07:55 UTC,29.55,48.92,42.2,25.32,,1104.0,,10.0
KSLC,12/02/2022 08:00 UTC,29.55,48.92,42.2,26.47,,1104.0,,10.0
KSLC,12/02/2022 08:05 UTC,29.55,48.2,42.71,27.62,,1104.0,,10.0
KSLC,12/02/2022 08:10 UTC,29.55,48.92,42.2,25.32,,1104.0,,10.0
KSLC,12/02/2022 08:15 UTC,29.54,48.92,42.2,31.07,,1104.0,,10.0
KSLC,12/02/2022 08:20 UTC,29.55,48.2,42.71,24.17,,1004.0,,10.0
KSLC,12/02/2022 08:25 UTC,29.55,48.92,42.2,25.32,,1004.0,,10.0
KSLC,12/02/2022 08:30 UTC,29.56,48.2,42.71,14.96,,1004.0,,10.0
KSLC,12/02/2022 08:35 UTC,29.58,48.2,42.71,17.26,,954.0,,10.0
KSLC,12/02/2022 08:40 UTC,29.61,48.2,42.71,27.62,,903.0,1004.0,9.0
KSLC,12/02/2022 08:43 UTC,29.65,44.06,55.0,31.07,1004.0,466.0,803.0,9.0
KSLC,12/02/2022 08:45 UTC,29.67,39.2,69.85,28.77,904.0,476.0,656.0,8.0
KSLC,12/02/2022 08:50 UTC,29.67,35.6,80.49,26.47,904.0,152.0,653.0,3.5
KSLC,12/02/2022 08:52 UTC,29.67,35.6,80.49,28.77,904.0,152.0,473.0,2.5
KSLC,12/02/2022 08:53 UTC,29.68,35.06,84.68,29.92,904.0,162.0,473.0,2.0
KSLC,12/02/2022 08:55 UTC,29.68,35.06,84.68,28.77,854.0,153.0,473.0,2.0
KSLC,12/02/2022 08:57 UTC,29.68,33.98,88.4,27.62,904.0,76.0,163.0,1.75
KSLC,12/02/2022 09:00 UTC,29.69,33.98,88.4,25.32,804.0,76.0,163.0,1.75
KSLC,12/02/2022 09:05 UTC,29.71,33.98,88.4,27.62,754.0,62.0,173.0,1.0
KSLC,12/02/2022 09:10 UTC,29.73,33.08,88.36,19.56,474.0,53.0,153.0,1.0
KSLC,12/02/2022 09:13 UTC,29.73,33.08,88.36,23.02,,53.0,154.0,1.0
KSLC,12/02/2022 09:15 UTC,29.73,33.08,88.36,21.86,,53.0,154.0,1.0
KSLC,12/02/2022 09:20 UTC,29.75,32.0,92.28,25.32,,53.0,154.0,1.0
KSLC,12/02/2022 09:25 UTC,29.76,32.0,86.37,24.17,,54.0,,1.0
KSLC,12/02/2022 09:30 UTC,29.76,30.2,92.91,28.77,,65.0,,0.75
KSLC,12/02/2022 09:35 UTC,29.77,30.2,92.91,26.47,,46.0,84.0,1.0
KSLC,12/02/2022 09:40 UTC,29.77,30.92,88.9,20.71,,75.0,,1.0
KSLC,12/02/2022 09:45 UTC,29.78,30.2,92.91,23.02,,52.0,94.0,0.75
KSLC,12/02/2022 09:50 UTC,29.78,30.2,92.22,19.56,,85.0,,1.0
KSLC,12/02/2022 09:54 UTC,29.79,30.02,92.22,21.86,,83.0,154.0,1.0
KSLC,12/02/2022 09:55 UTC,29.79,30.02,92.22,20.71,154.0,66.0,103.0,1.0
KSLC,12/02/2022 10:00 UTC,29.79,30.2,92.22,20.71,,66.0,104.0,1.0
KSLC,12/02/2022 10:01 UTC,29.79,30.02,93.59,19.56,,66.0,104.0,1.0
KSLC,12/02/2022 10:05 UTC,29.79,30.2,,19.56,,66.0,104.0,1.0
KSLC,12/02/2022 10:10 UTC,29.8,30.02,,16.11,,105.0,,1.0
KSLC,12/02/2022 10:15 UTC,29.81,30.02,92.22,16.11,,95.0,,1.0
KSLC,12/02/2022 10:19 UTC,29.81,30.02,92.22,16.11,,95.0,,1.0
KSLC,12/02/2022 10:20 UTC,29.81,30.2,92.91,16.11,,56.0,94.0,1.0
KSLC,12/02/2022 10:25 UTC,29.82,30.02,,12.66,,95.0,,1.0
KSLC,12/02/2022 10:30 UTC,29.84,30.2,,10.36,,85.0,,1.0
KSLC,12/02/2022 10:35 UTC,29.85,30.2,,11.51,,75.0,,1.0
KSLC,12/02/2022 10:40 UTC,29.86,30.02,,10.36,,65.0,,1.0
KSLC,12/02/2022 10:45 UTC,29.86,30.2,92.91,12.66,,65.0,,0.5
KSLC,12/02/2022 10:49 UTC,29.86,30.2,92.91,9.21,,65.0,,0.5
KSLC,12/02/2022 10:50 UTC,29.87,30.2,92.91,10.36,,65.0,,0.5
KSLC,12/02/2022 10:54 UTC,29.87,30.02,92.22,10.36,,65.0,,0.5
KSLC,12/02/2022 10:55 UTC,29.87,30.02,,10.36,,65.0,,0.5
KSLC,12/02/2022 11:00 UTC,29.88,30.2,,11.51,,65.0,,0.75
KSLC,12/02/2022 11:05 UTC,29.88,30.2,,10.36,,65.0,,0.75
KSLC,12/02/2022 11:10 UTC,29.88,30.02,,10.36,,65.0,,0.5
KSLC,12/02/2022 11:15 UTC,29.89,28.94,,11.51,,65.0,,0.5
KSLC,12/02/2022 11:20 UTC,29.9,28.4,,11.51,,65.0,,0.5
KSLC,12/02/2022 11:25 UTC,29.9,30.02,,11.51,,55.0,,0.5
KSLC,12/02/2022 11:30 UTC,29.91,30.2,,10.36,,55.0,,0.5
KSLC,12/02/2022 11:35 UTC,29.91,28.4,,10.36,,55.0,,0.5
KSLC,12/02/2022 11:40 UTC,29.92,28.94,,12.66,,55.0,,0.5
KSLC,12/02/2022 11:45 UTC,29.93,28.4,,11.51,,55.0,,0.5
KSLC,12/02/2022 11:50 UTC,29.93,28.4,,12.66,,65.0,,0.5
KSLC,12/02/2022 11:54 UTC,29.93,28.94,92.18,13.81,,65.0,,0.5
KSLC,12/02/2022 11:55 UTC,29.93,28.94,,14.96,,65.0,,0.5
KSLC,12/02/2022 12:00 UTC,29.93,28.4,,14.96,,75.0,,0.75
KSLC,12/02/2022 12:05 UTC,29.93,28.4,,12.66,,75.0,,0.75
KSLC,12/02/2022 12:10 UTC,29.93,28.04,,13.81,,75.0,,0.5
KSLC,12/02/2022 12:15 UTC,29.93,28.04,,14.96,,85.0,,0.5
KSLC,12/02/2022 12:20 UTC,29.93,28.4,,14.96,,95.0,,0.75
KSLC,12/02/2022 12:25 UTC,29.92,28.04,,17.26,,95.0,,0.5
KSLC,12/02/2022 12:30 UTC,29.94,28.4,,16.11,,95.0,,0.75
KSLC,12/02/2022 12:35 UTC,29.94,28.4,92.85,17.26,,105.0,,0.75
KSLC,12/02/2022 12:37 UTC,29.94,28.04,92.15,18.41,,105.0,,0.5
KSLC,12/02/2022 12:40 UTC,29.95,28.04,92.15,18.41,,105.0,,0.5
KSLC,12/02/2022 12:45 UTC,29.96,28.4,92.85,16.11,,115.0,,0.75
KSLC,12/02/2022 12:50 UTC,29.96,28.4,92.85,16.11,,135.0,,1.0
KSLC,12/02/2022 12:54 UTC,29.96,28.04,92.15,17.26,,154.0,,1.5
KSLC,12/02/2022 12:55 UTC,29.96,26.96,,17.26,,154.0,,1.5
KSLC,12/02/2022 13:00 UTC,29.97,26.96,,14.96,,184.0,,1.5
KSLC,12/02/2022 13:05 UTC,29.97,26.6,,14.96,,204.0,,2.0
KSLC,12/02/2022 13:10 UTC,29.98,26.96,,13.81,,224.0,,1.5
KSLC,12/02/2022 13:15 UTC,29.98,26.96,92.11,13.81,,234.0,,2.5
KSLC,12/02/2022 13:18 UTC,29.98,26.96,92.11,12.66,,254.0,,2.5
KSLC,12/02/2022 13:20 UTC,29.99,28.4,92.85,12.66,,264.0,,3.0
KSLC,12/02/2022 13:25 UTC,29.99,26.96,,13.81,,304.0,,2.5
KSLC,12/02/2022 13:30 UTC,30.0,26.96,92.11,13.81,,314.0,,2.5
KSLC,12/02/2022 13:31 UTC,30.0,26.96,92.11,16.11,,334.0,,2.5
KSLC,12/02/2022 13:35 UTC,30.0,28.4,92.85,14.96,,384.0,,3.0
KSLC,12/02/2022 13:40 UTC,30.0,26.96,92.11,14.96,,433.0,604.0,2.5
KSLC,12/02/2022 13:45 UTC,30.01,28.4,92.85,13.81,654.0,146.0,463.0,6.0
KSLC,12/02/2022 13:49 UTC,30.02,26.6,92.79,13.81,654.0,146.0,483.0,7.0
KSLC,12/02/2022 13:50 UTC,30.02,28.4,92.85,12.66,654.0,146.0,463.0,8.0
KSLC,12/02/2022 13:54 UTC,30.02,26.96,92.11,11.51,654.0,146.0,463.0,9.0
KSLC,12/02/2022 13:55 UTC,30.02,26.06,,10.36,754.0,146.0,503.0,9.0
KSLC,12/02/2022 14:00 UTC,30.02,26.06,87.99,10.36,804.0,146.0,603.0,9.0
KSLC,12/02/2022 14:05 UTC,30.02,26.06,87.99,9.21,804.0,146.0,602.0,9.0
KSLC,12/02/2022 14:10 UTC,30.03,26.06,87.99,8.06,804.0,506.0,656.0,10.0
KSLC,12/02/2022 14:15 UTC,30.03,24.98,92.04,6.91,,426.0,804.0,10.0
KSLC,12/02/2022 14:20 UTC,30.04,24.98,92.04,5.75,,854.0,,10.0
KSLC,12/02/2022 14:25 UTC,30.05,24.98,92.04,5.75,,854.0,,10.0
KSLC,12/02/2022 14:30 UTC,30.05,24.98,92.04,4.6,,326.0,854.0,10.0
KSLC,12/02/2022 14:35 UTC,30.05,24.98,87.93,5.75,,326.0,854.0,10.0
KSLC,12/02/2022 14:40 UTC,30.05,24.98,87.93,6.91,,854.0,,10.0
KSLC,12/02/2022 14:45 UTC,30.06,26.06,84.07,8.06,,854.0,,10.0
KSLC,12/02/2022 14:50 UTC,30.07,26.06,84.07,8.06,853.0,106.0,356.0,10.0
KSLC,12/02/2022 14:54 UTC,30.07,26.06,84.07,8.06,853.0,106.0,356.0,9.0
KSLC,12/02/2022 14:55 UTC,30.07,26.06,84.07,8.06,,804.0,,9.0
KSLC,12/02/2022 15:00 UTC,30.08,26.06,84.07,8.06,,804.0,,7.0
KSLC,12/02/2022 15:05 UTC,30.08,26.96,80.99,4.6,,804.0,,8.0
KSLC,12/02/2022 15:10 UTC,30.08,26.06,84.07,4.6,,804.0,,10.0
KSLC,12/02/2022 15:15 UTC,30.09,24.98,87.93,4.6,,804.0,,10.0
KSLC,12/02/2022 15:20 UTC,30.09,24.98,87.93,4.6,,803.0,,10.0
KSLC,12/02/2022 15:25 UTC,30.1,24.98,87.93,5.75,,803.0,,10.0
KSLC,12/02/2022 15:30 UTC,30.1,24.08,91.3,5.75,,803.0,,10.0
KSLC,12/02/2022 15:35 UTC,30.11,24.08,91.3,5.75,,802.0,,10.0
KSLC,12/02/2022 15:40 UTC,30.11,24.08,91.3,4.6,,802.0,,10.0
KSLC,12/02/2022 15:45 UTC,30.11,24.98,92.04,4.6,,802.0,,9.0
KSLC,12/02/2022 15:50 UTC,30.12,24.8,85.93,5.75,803.0,86.0,406.0,9.0
KSLC,12/02/2022 15:51 UTC,30.12,24.8,85.93,5.75,803.0,86.0,406.0,9.0
KSLC,12/02/2022 15:54 UTC,30.12,24.08,91.3,5.75,803.0,86.0,406.0,10.0
KSLC,12/02/2022 15:55 UTC,30.12,24.08,91.3,5.75,,802.0,,10.0
KSLC,12/02/2022 16:00 UTC,30.13,24.8,85.93,4.6,,802.0,,10.0
KSLC,12/02/2022 16:05 UTC,30.13,24.8,85.93,3.45,,806.0,,10.0
KSLC,12/02/2022 16:10 UTC,30.14,24.98,92.04,0.0,,806.0,,9.0
KSLC,12/02/2022 16:15 UTC,30.14,24.08,87.88,0.0,,806.0,,9.0
KSLC,12/02/2022 16:20 UTC,30.15,26.6,79.74,3.45,,806.0,,10.0
KSLC,12/02/2022 16:25 UTC,30.15,26.96,84.77,0.0,,1.0,,10.0
KSLC,12/02/2022 16:30 UTC,30.16,26.6,92.79,3.45,,856.0,,10.0
KSLC,12/02/2022 16:35 UTC,30.16,24.8,92.73,0.0,,852.0,,9.0
KSLC,12/02/2022 16:40 UTC,30.17,26.6,86.04,0.0,,853.0,,8.0
KSLC,12/02/2022 16:45 UTC,30.18,26.6,86.04,0.0,,853.0,,7.0
KSLC,12/02/2022 16:50 UTC,30.18,28.4,86.15,0.0,853.0,156.0,456.0,10.0
KSLC,12/02/2022 16:54 UTC,30.18,28.04,84.84,3.45,853.0,156.0,456.0,10.0
KSLC,12/02/2022 16:55 UTC,30.18,28.04,81.08,3.45,,854.0,,10.0
KSLC,12/02/2022 17:00 UTC,30.19,28.4,79.89,0.0,,804.0,,10.0
KSLC,12/02/2022 17:05 UTC,30.19,28.4,79.89,0.0,,804.0,,10.0
KSLC,12/02/2022 17:10 UTC,30.2,28.94,78.14,0.0,,804.0,,10.0
KSLC,12/02/2022 17:15 UTC,30.2,28.4,79.89,0.0,,804.0,,10.0
KSLC,12/02/2022 17:20 UTC,30.21,28.4,74.03,3.45,,803.0,,10.0
KSLC,12/02/2022 17:25 UTC,30.21,28.4,79.89,3.45,,803.0,,10.0
KSLC,12/02/2022 17:30 UTC,30.21,28.4,74.03,4.6,,803.0,,10.0
KSLC,12/02/2022 17:35 UTC,30.21,28.4,74.03,4.6,,853.0,,10.0
KSLC,12/02/2022 17:40 UTC,30.21,28.94,74.66,4.6,,446.0,853.0,10.0
KSLC,12/02/2022 17:45 UTC,30.22,28.4,79.89,0.0,,486.0,853.0,10.0
KSLC,12/02/2022 17:50 UTC,30.22,30.2,74.22,0.0,853.0,156.0,496.0,10.0
KSLC,12/02/2022 17:54 UTC,30.22,30.02,78.24,3.45,853.0,156.0,496.0,10.0
KSLC,12/02/2022 17:55 UTC,30.22,30.02,78.24,3.45,,486.0,853.0,10.0
KSLC,12/02/2022 18:00 UTC,30.23,30.2,74.22,3.45,,476.0,803.0,10.0
KSLC,12/02/2022 18:05 UTC,30.23,30.2,80.04,4.6,,492.0,803.0,10.0
KSLC,12/02/2022 18:10 UTC,30.23,30.92,75.43,3.45,,492.0,803.0,10.0
KSLC,12/02/2022 18:15 UTC,30.23,30.2,80.04,3.45,,463.0,803.0,10.0
KSLC,12/02/2022 18:20 UTC,30.23,33.8,69.22,0.0,,453.0,804.0,10.0
KSLC,12/02/2022 18:25 UTC,30.24,32.0,72.2,3.45,804.0,433.0,503.0,10.0
KSLC,12/02/2022 18:30 UTC,30.24,32.0,69.0,0.0,804.0,413.0,483.0,10.0
KSLC,12/02/2022 18:35 UTC,30.24,33.8,69.22,0.0,,423.0,494.0,10.0
KSLC,12/02/2022 18:40 UTC,30.24,33.98,63.72,0.0,,413.0,494.0,10.0
KSLC,12/02/2022 18:45 UTC,30.25,33.8,64.18,0.0,,413.0,494.0,10.0
KSLC,12/02/2022 18:50 UTC,30.25,35.6,51.27,0.0,853.0,316.0,493.0,10.0
KSLC,12/02/2022 18:54 UTC,30.25,33.98,53.85,3.45,853.0,306.0,493.0,10.0
KSLC,12/02/2022 18:55 UTC,30.25,33.98,53.85,3.45,,403.0,484.0,10.0
KSLC,12/02/2022 19:00 UTC,30.25,33.8,55.08,0.0,,383.0,484.0,10.0
KSLC,12/02/2022 19:05 UTC,30.26,33.8,55.08,3.45,,373.0,474.0,10.0
KSLC,12/02/2022 19:10 UTC,30.26,33.98,55.97,3.45,,383.0,464.0,10.0
