Station_ID,Date_Time,KU42Press,KU42Temp,KU42Humidity,KU42Wind,KU42Cloud3,KU42Cloud1,KU42Cloud2,KU42Vis
KU42,12/05/2022 05:55 UTC,30.0,31.46,100.0,16.11,504.0,342.0,443.0,10.0
KU42,12/05/2022 06:15 UTC,30.01,31.64,100.0,8.06,424.0,152.0,363.0,5.0
KU42,12/05/2022 06:35 UTC,30.03,31.28,100.0,5.75,,82.0,154.0,2.0
KU42,12/05/2022 06:55 UTC,30.03,31.1,100.0,6.91,154.0,62.0,103.0,2.5
KU42,12/05/2022 07:15 UTC,30.04,31.82,100.0,4.6,204.0,62.0,133.0,2.0
KU42,12/05/2022 07:35 UTC,30.05,31.46,100.0,0.0,,43.0,104.0,1.5
KU42,12/05/2022 07:55 UTC,30.03,31.1,100.0,3.45,,44.0,,1.25
KU42,12/05/2022 08:15 UTC,30.04,31.1,100.0,0.0,,44.0,,1.5
KU42,12/05/2022 08:35 UTC,30.03,31.46,100.0,0.0,,63.0,244.0,2.0
KU42,12/05/2022 08:55 UTC,30.02,31.1,100.0,4.6,604.0,82.0,242.0,3.0
KU42,12/05/2022 09:15 UTC,30.02,31.64,100.0,5.75,,503.0,604.0,5.0
KU42,12/05/2022 09:35 UTC,30.03,31.64,100.0,3.45,754.0,482.0,503.0,7.0
KU42,12/05/2022 09:55 UTC,30.02,31.82,100.0,0.0,,502.0,754.0,7.0
KU42,12/05/2022 10:15 UTC,30.01,32.0,100.0,0.0,,602.0,754.0,10.0
KU42,12/05/2022 10:35 UTC,30.02,32.18,100.0,9.21,,754.0,,10.0
KU42,12/05/2022 10:55 UTC,30.02,32.9,100.0,8.06,,654.0,,10.0
KU42,12/05/2022 11:15 UTC,30.02,33.26,100.0,6.91,,654.0,,10.0
KU42,12/05/2022 11:35 UTC,30.0,33.08,100.0,0.0,,503.0,554.0,10.0
KU42,12/05/2022 11:55 UTC,30.0,32.54,100.0,3.45,1004.0,502.0,853.0,10.0
KU42,12/05/2022 12:15 UTC,30.0,32.18,100.0,0.0,,803.0,954.0,10.0
KU42,12/05/2022 12:35 UTC,30.01,32.9,100.0,6.91,,704.0,,10.0
KU42,12/05/2022 12:55 UTC,30.01,32.54,100.0,3.45,,702.0,854.0,10.0
KU42,12/05/2022 13:15 UTC,30.0,32.0,100.0,3.45,,852.0,1104.0,10.0
KU42,12/05/2022 13:35 UTC,30.0,33.08,95.75,4.6,1104.0,703.0,903.0,10.0
KU42,12/05/2022 13:55 UTC,30.0,32.0,100.0,4.6,,803.0,853.0,10.0
KU42,12/05/2022 14:15 UTC,30.01,32.0,95.72,4.6,,752.0,,10.0
KU42,12/05/2022 14:35 UTC,30.01,32.0,96.43,5.75,,952.0,,10.0
KU42,12/05/2022 14:55 UTC,30.02,31.1,98.55,8.06,,953.0,,10.0
KU42,12/05/2022 15:15 UTC,30.03,32.18,98.56,9.21,,954.0,,10.0
KU42,12/05/2022 15:35 UTC,30.03,32.0,100.0,8.06,,954.0,,10.0
KU42,12/05/2022 15:55 UTC,30.04,32.18,100.0,8.06,,753.0,954.0,10.0
KU42,12/05/2022 16:15 UTC,30.03,32.18,100.0,5.75,,703.0,904.0,10.0
KU42,12/05/2022 16:35 UTC,30.03,32.18,100.0,6.91,,804.0,,10.0
KU42,12/05/2022 16:55 UTC,30.03,32.18,100.0,5.75,,702.0,804.0,10.0
KU42,12/05/2022 17:15 UTC,30.02,32.9,100.0,5.75,,803.0,953.0,10.0
KU42,12/05/2022 17:35 UTC,30.02,33.08,100.0,4.6,,803.0,,10.0
KU42,12/05/2022 17:55 UTC,30.01,33.44,100.0,6.91,,752.0,854.0,10.0
KU42,12/05/2022 18:15 UTC,30.01,33.8,98.57,5.75,,754.0,,10.0
KU42,12/05/2022 18:35 UTC,30.0,34.16,98.57,9.21,,702.0,754.0,10.0
KU42,12/05/2022 18:55 UTC,29.98,33.98,99.28,11.51,,804.0,,10.0
KU42,12/05/2022 19:15 UTC,29.98,33.8,98.57,11.51,,854.0,,10.0
KU42,12/05/2022 19:35 UTC,29.96,33.8,100.0,11.51,,653.0,754.0,10.0
KU42,12/05/2022 19:55 UTC,29.97,33.98,98.57,9.21,,652.0,754.0,10.0
KU42,12/05/2022 20:15 UTC,29.96,33.8,100.0,9.21,,653.0,754.0,10.0
KU42,12/05/2022 20:35 UTC,29.96,33.8,100.0,6.91,,654.0,,10.0
KU42,12/05/2022 20:55 UTC,29.95,33.98,97.86,9.21,,704.0,,10.0
KU42,12/05/2022 21:15 UTC,29.95,34.16,98.57,6.91,,704.0,,10.0
KU42,12/05/2022 21:35 UTC,29.94,34.16,96.46,5.75,,604.0,,10.0
KU42,12/05/2022 21:55 UTC,29.94,34.52,94.4,5.75,,604.0,,10.0
KU42,12/05/2022 22:15 UTC,29.94,34.34,93.71,4.6,,653.0,754.0,10.0
KU42,12/05/2022 22:35 UTC,29.94,34.34,91.03,8.06,,704.0,,10.0
KU42,12/05/2022 22:55 UTC,29.94,34.34,91.7,5.75,,804.0,,10.0
KU42,12/05/2022 23:15 UTC,29.94,34.52,91.04,5.75,,904.0,,10.0
KU42,12/05/2022 23:35 UTC,29.93,34.7,90.39,3.45,,904.0,,10.0
KU42,12/05/2022 23:55 UTC,29.94,34.16,91.69,4.6,,904.0,,10.0
KU42,12/06/2022 00:15 UTC,29.94,33.26,95.75,5.75,,1004.0,,10.0
KU42,12/06/2022 00:35 UTC,29.94,32.9,98.56,3.45,,1004.0,,10.0
KU42,12/06/2022 00:55 UTC,29.96,32.54,100.0,5.75,,1004.0,,10.0
KU42,12/06/2022 01:15 UTC,29.95,32.0,100.0,4.6,,904.0,,10.0
KU42,12/06/2022 01:35 UTC,29.96,32.18,100.0,3.45,,903.0,1204.0,10.0
KU42,12/06/2022 01:55 UTC,29.95,32.0,100.0,3.45,,1202.0,,10.0
KU42,12/06/2022 02:15 UTC,29.94,31.82,100.0,3.45,,1.0,,10.0
KU42,12/06/2022 02:35 UTC,29.95,31.1,100.0,3.45,,1.0,,10.0
KU42,12/06/2022 02:55 UTC,29.96,30.74,100.0,4.6,,1.0,,10.0
KU42,12/06/2022 03:15 UTC,29.97,31.1,100.0,0.0,,1.0,,10.0
KU42,12/06/2022 03:35 UTC,29.96,29.84,100.0,0.0,,1.0,,7.0
KU42,12/06/2022 03:55 UTC,29.97,30.02,100.0,0.0,,1.0,,5.0
KU42,12/06/2022 04:15 UTC,29.97,28.94,100.0,0.0,,1.0,,5.0
KU42,12/06/2022 04:35 UTC,29.97,28.04,100.0,3.45,,1.0,,10.0
KU42,12/06/2022 04:55 UTC,29.98,27.14,100.0,3.45,,182.0,,10.0
KU42,12/06/2022 05:15 UTC,29.98,28.04,100.0,3.45,,182.0,,10.0
KU42,12/06/2022 05:35 UTC,29.98,28.4,100.0,3.45,,162.0,,10.0
KU42,12/06/2022 05:55 UTC,30.0,29.12,100.0,0.0,,1.0,,10.0
KU42,12/06/2022 06:15 UTC,30.0,28.94,100.0,0.0,,1.0,,7.0
KU42,12/06/2022 06:35 UTC,30.0,27.5,100.0,4.6,,1.0,,7.0
KU42,12/06/2022 06:55 UTC,30.0,26.06,100.0,3.45,,1.0,,10.0
KU42,12/06/2022 07:15 UTC,30.0,25.7,100.0,3.45,,1.0,,10.0
KU42,12/06/2022 07:35 UTC,30.0,24.08,100.0,4.6,,1.0,,10.0
KU42,12/06/2022 07:55 UTC,30.0,25.34,100.0,5.75,,1.0,,10.0
KU42,12/06/2022 08:15 UTC,30.0,25.16,100.0,0.0,,143.0,,10.0
KU42,12/06/2022 08:35 UTC,30.01,25.16,100.0,4.6,,143.0,,10.0
KU42,12/06/2022 08:55 UTC,30.01,24.08,100.0,5.75,,122.0,,10.0
KU42,12/06/2022 09:15 UTC,30.01,24.62,100.0,4.6,,232.0,,10.0
KU42,12/06/2022 09:35 UTC,30.01,24.8,100.0,4.6,,102.0,232.0,10.0
KU42,12/06/2022 09:55 UTC,30.02,25.7,100.0,4.6,,102.0,,10.0
KU42,12/06/2022 10:15 UTC,30.01,25.52,100.0,4.6,,1.0,,10.0
KU42,12/06/2022 10:35 UTC,30.01,24.98,100.0,3.45,,1.0,,10.0
KU42,12/06/2022 10:55 UTC,30.02,22.82,100.0,0.0,,1.0,,10.0
KU42,12/06/2022 11:15 UTC,30.01,23.18,100.0,0.0,,1.0,,10.0
KU42,12/06/2022 11:35 UTC,30.02,22.64,100.0,0.0,,1.0,,10.0
KU42,12/06/2022 11:55 UTC,30.02,22.1,100.0,0.0,,1.0,,10.0
KU42,12/06/2022 12:15 UTC,30.02,21.92,100.0,4.6,,123.0,173.0,10.0
KU42,12/06/2022 12:35 UTC,30.02,20.84,100.0,3.45,,124.0,,10.0
KU42,12/06/2022 12:55 UTC,30.03,21.02,100.0,4.6,,124.0,,10.0
KU42,12/06/2022 13:15 UTC,30.03,23.18,100.0,3.45,,124.0,,10.0
KU42,12/06/2022 13:35 UTC,30.04,22.82,100.0,0.0,,122.0,,10.0
KU42,12/06/2022 13:55 UTC,30.04,23.0,100.0,4.6,,132.0,,10.0
KU42,12/06/2022 14:15 UTC,30.04,22.28,100.0,4.6,,1.0,,10.0
KU42,12/06/2022 14:35 UTC,30.04,23.0,100.0,3.45,,1.0,,10.0
KU42,12/06/2022 14:55 UTC,30.05,19.04,100.0,4.6,,1.0,,10.0
KU42,12/06/2022 15:15 UTC,30.06,20.3,100.0,8.06,,1.0,,10.0
KU42,12/06/2022 15:35 UTC,30.06,23.72,100.0,8.06,,1.0,,5.0
KU42,12/06/2022 15:55 UTC,30.08,24.44,100.0,5.75,,1.0,,2.5
KU42,12/06/2022 16:15 UTC,30.09,24.98,100.0,9.21,,1.0,,2.5
KU42,12/06/2022 16:35 UTC,30.09,25.7,100.0,9.21,,24.0,,1.75
KU42,12/06/2022 16:55 UTC,30.1,25.7,100.0,6.91,,24.0,,2.0
KU42,12/06/2022 17:15 UTC,30.1,26.42,100.0,4.6,,24.0,,2.0
KU42,12/06/2022 17:35 UTC,30.1,26.6,100.0,3.45,,23.0,184.0,3.0
KU42,12/06/2022 17:55 UTC,30.1,27.32,100.0,3.45,,42.0,184.0,5.0
KU42,12/06/2022 18:15 UTC,30.1,27.68,100.0,0.0,,43.0,184.0,4.0
KU42,12/06/2022 18:35 UTC,30.1,28.4,100.0,0.0,,43.0,184.0,5.0
KU42,12/06/2022 18:55 UTC,30.1,28.58,100.0,0.0,,43.0,183.0,5.0
KU42,12/06/2022 19:15 UTC,30.09,29.12,100.0,0.0,,62.0,,7.0
KU42,12/06/2022 19:35 UTC,30.09,30.38,100.0,3.45,,652.0,,7.0
KU42,12/06/2022 19:55 UTC,30.09,31.82,96.42,0.0,,652.0,,10.0
KU42,12/06/2022 20:15 UTC,30.09,32.0,96.43,3.45,,132.0,,10.0
KU42,12/06/2022 20:35 UTC,30.09,32.18,96.43,0.0,,172.0,,10.0
KU42,12/06/2022 20:55 UTC,30.09,32.0,97.13,4.6,,172.0,,10.0
KU42,12/06/2022 21:15 UTC,30.09,31.64,97.13,5.75,,172.0,,10.0
KU42,12/06/2022 21:35 UTC,30.09,32.0,97.13,4.6,,172.0,,10.0
KU42,12/06/2022 21:55 UTC,30.09,32.9,95.05,5.75,,192.0,,10.0
KU42,12/06/2022 22:15 UTC,30.1,30.92,98.55,6.91,,192.0,,10.0
KU42,12/06/2022 22:35 UTC,30.1,31.1,97.83,5.75,,172.0,,10.0
KU42,12/06/2022 22:55 UTC,30.1,30.2,99.27,9.21,,1.0,,10.0
KU42,12/06/2022 23:15 UTC,30.11,29.3,100.0,8.06,,1.0,,10.0
KU42,12/06/2022 23:35 UTC,30.11,28.4,100.0,8.06,,1.0,,10.0
KU42,12/06/2022 23:55 UTC,30.11,27.32,100.0,5.75,,1.0,,10.0
KU42,12/07/2022 00:15 UTC,30.12,26.24,100.0,3.45,,1.0,,10.0
KU42,12/07/2022 00:35 UTC,30.12,26.6,100.0,0.0,,1.0,,10.0
KU42,12/07/2022 00:55 UTC,30.12,26.24,100.0,0.0,,1.0,,5.0
KU42,12/07/2022 01:15 UTC,30.12,26.78,100.0,0.0,,1.0,,5.0
KU42,12/07/2022 01:35 UTC,30.13,25.52,100.0,3.45,,1.0,,5.0
KU42,12/07/2022 01:55 UTC,30.13,24.62,100.0,4.6,,1.0,,4.0
KU42,12/07/2022 02:15 UTC,30.14,23.9,100.0,5.75,,103.0,,4.0
KU42,12/07/2022 02:35 UTC,30.14,25.88,100.0,3.45,,73.0,104.0,3.0
KU42,12/07/2022 02:55 UTC,30.15,27.32,100.0,4.6,,74.0,,4.0
KU42,12/07/2022 03:15 UTC,30.16,27.5,100.0,3.45,,74.0,,5.0
KU42,12/07/2022 03:35 UTC,30.16,27.5,100.0,0.0,,74.0,,5.0
KU42,12/07/2022 03:55 UTC,30.17,27.68,100.0,0.0,,74.0,,5.0
KU42,12/07/2022 04:15 UTC,30.17,27.86,100.0,0.0,,74.0,,5.0
KU42,12/07/2022 04:35 UTC,30.17,28.04,100.0,0.0,,74.0,,5.0
KU42,12/07/2022 04:55 UTC,30.17,28.4,100.0,3.45,,74.0,,5.0
KU42,12/07/2022 05:15 UTC,30.18,28.4,100.0,0.0,,74.0,,5.0
KU42,12/07/2022 05:35 UTC,30.18,28.4,100.0,0.0,,74.0,,5.0
KU42,12/07/2022 05:55 UTC,30.18,28.4,100.0,0.0,,74.0,,5.0
KU42,12/07/2022 06:15 UTC,30.18,28.4,100.0,0.0,,74.0,,7.0
KU42,12/07/2022 06:35 UTC,30.18,28.22,100.0,0.0,,74.0,,5.0
KU42,12/07/2022 06:55 UTC,30.18,28.22,100.0,0.0,,94.0,,5.0
KU42,12/07/2022 07:15 UTC,30.18,28.22,100.0,0.0,,94.0,,5.0
KU42,12/07/2022 07:35 UTC,30.18,28.22,100.0,3.45,,94.0,,5.0
KU42,12/07/2022 07:55 UTC,30.18,28.22,100.0,0.0,,94.0,,7.0
KU42,12/07/2022 08:15 UTC,30.17,28.04,100.0,0.0,,94.0,,7.0
KU42,12/07/2022 08:35 UTC,30.17,28.22,100.0,0.0,,94.0,,7.0
KU42,12/07/2022 08:55 UTC,30.17,27.5,100.0,3.45,,94.0,,5.0
KU42,12/07/2022 09:15 UTC,30.18,27.5,100.0,0.0,,94.0,,5.0
KU42,12/07/2022 09:35 UTC,30.18,27.5,100.0,3.45,,114.0,,7.0
KU42,12/07/2022 09:55 UTC,30.18,27.32,100.0,5.75,,114.0,,7.0
KU42,12/07/2022 10:15 UTC,30.18,26.96,100.0,4.6,,114.0,,7.0
KU42,12/07/2022 10:35 UTC,30.17,26.6,100.0,0.0,,114.0,,7.0
KU42,12/07/2022 10:55 UTC,30.17,25.7,100.0,3.45,,114.0,,5.0
KU42,12/07/2022 11:15 UTC,30.17,25.52,100.0,3.45,,114.0,,5.0
KU42,12/07/2022 11:35 UTC,30.18,26.06,100.0,3.45,,114.0,,5.0
KU42,12/07/2022 11:55 UTC,30.18,26.78,100.0,0.0,,114.0,,7.0
KU42,12/07/2022 12:15 UTC,30.18,26.6,100.0,0.0,,114.0,,7.0
KU42,12/07/2022 12:35 UTC,30.18,26.78,100.0,3.45,,114.0,,7.0
KU42,12/07/2022 12:55 UTC,30.18,26.6,100.0,0.0,,114.0,,7.0
KU42,12/07/2022 13:15 UTC,30.19,26.6,100.0,3.45,,114.0,,7.0
KU42,12/07/2022 13:35 UTC,30.18,26.42,99.26,0.0,,114.0,,7.0
KU42,12/07/2022 13:55 UTC,30.18,26.24,100.0,3.45,,114.0,,7.0
KU42,12/07/2022 14:15 UTC,30.18,26.06,100.0,0.0,,114.0,,7.0
KU42,12/07/2022 14:35 UTC,30.19,26.06,100.0,0.0,,114.0,,7.0
KU42,12/07/2022 14:55 UTC,30.2,25.88,99.25,0.0,,114.0,,7.0
KU42,12/07/2022 15:15 UTC,30.2,25.7,100.0,0.0,,114.0,,5.0
KU42,12/07/2022 15:35 UTC,30.2,25.7,99.25,0.0,,114.0,,5.0
KU42,12/07/2022 15:55 UTC,30.2,25.7,97.78,0.0,,114.0,,5.0
KU42,12/07/2022 16:15 UTC,30.2,26.06,96.33,0.0,,133.0,1203.0,5.0
KU42,12/07/2022 16:35 UTC,30.2,26.6,94.9,0.0,,134.0,,7.0
KU42,12/07/2022 16:55 UTC,30.2,26.6,93.49,0.0,,154.0,,7.0
KU42,12/07/2022 17:15 UTC,30.2,27.14,92.81,0.0,,154.0,,7.0
KU42,12/07/2022 17:35 UTC,30.21,27.5,91.44,3.45,,153.0,,7.0
KU42,12/07/2022 17:55 UTC,30.21,27.14,90.74,0.0,,152.0,,7.0
KU42,12/07/2022 18:15 UTC,30.2,27.14,91.42,0.0,,162.0,1202.0,7.0
KU42,12/07/2022 18:35 UTC,30.18,28.94,87.49,0.0,,183.0,1203.0,7.0
KU42,12/07/2022 18:55 UTC,30.18,28.76,88.8,0.0,,184.0,,7.0
KU42,12/07/2022 19:15 UTC,30.17,28.94,88.8,5.75,,184.0,,7.0
KU42,12/07/2022 19:35 UTC,30.16,29.12,88.81,8.06,,184.0,,7.0
KU42,12/07/2022 19:55 UTC,30.15,28.22,93.54,3.45,,184.0,,5.0
KU42,12/07/2022 20:15 UTC,30.15,28.04,94.23,4.6,,184.0,,5.0
KU42,12/07/2022 20:35 UTC,30.15,27.86,96.36,4.6,,184.0,,5.0
KU42,12/07/2022 20:55 UTC,30.14,27.5,97.07,5.75,,184.0,,5.0
KU42,12/07/2022 21:15 UTC,30.14,27.5,97.8,4.6,,183.0,604.0,5.0
KU42,12/07/2022 21:35 UTC,30.13,27.86,96.36,4.6,,182.0,604.0,5.0
KU42,12/07/2022 21:55 UTC,30.13,28.04,94.94,4.6,804.0,603.0,703.0,7.0
KU42,12/07/2022 22:15 UTC,30.12,27.86,95.64,5.75,804.0,552.0,653.0,7.0
KU42,12/07/2022 22:35 UTC,30.13,27.5,96.35,6.91,,652.0,1103.0,7.0
KU42,12/07/2022 22:55 UTC,30.13,27.5,95.63,6.91,1103.0,192.0,852.0,7.0
KU42,12/07/2022 23:15 UTC,30.14,27.32,97.07,9.21,,192.0,853.0,7.0
KU42,12/07/2022 23:35 UTC,30.14,27.14,97.79,10.36,,222.0,854.0,7.0
KU42,12/07/2022 23:55 UTC,30.15,26.96,98.52,6.91,804.0,223.0,553.0,7.0
KU42,12/08/2022 00:15 UTC,30.16,26.6,100.0,5.75,,224.0,,10.0
KU42,12/08/2022 00:35 UTC,30.16,26.96,98.52,5.75,,244.0,,10.0
KU42,12/08/2022 00:55 UTC,30.16,26.96,98.52,0.0,464.0,243.0,363.0,7.0
KU42,12/08/2022 01:15 UTC,30.17,26.96,98.52,0.0,344.0,213.0,273.0,3.0
KU42,12/08/2022 01:35 UTC,30.17,26.42,100.0,0.0,,214.0,,2.5
KU42,12/08/2022 01:55 UTC,30.17,26.24,100.0,0.0,,92.0,154.0,1.5
KU42,12/08/2022 02:15 UTC,30.17,25.7,100.0,0.0,,114.0,,1.25
KU42,12/08/2022 02:35 UTC,30.17,25.7,100.0,0.0,,74.0,,0.75
KU42,12/08/2022 02:55 UTC,30.17,25.7,100.0,0.0,,74.0,,0.75
KU42,12/08/2022 03:15 UTC,30.18,25.7,100.0,0.0,,94.0,,1.0
KU42,12/08/2022 03:35 UTC,30.18,26.06,100.0,0.0,,114.0,,1.25
KU42,12/08/2022 03:55 UTC,30.18,25.88,100.0,0.0,,94.0,,0.75
KU42,12/08/2022 04:15 UTC,30.19,25.7,100.0,0.0,,103.0,154.0,1.25
KU42,12/08/2022 04:35 UTC,30.2,25.7,100.0,0.0,,134.0,,1.25
KU42,12/08/2022 04:55 UTC,30.2,25.7,100.0,0.0,,94.0,,1.0
KU42,12/08/2022 05:15 UTC,30.2,26.06,100.0,0.0,,114.0,,1.25
KU42,12/08/2022 05:35 UTC,30.2,26.24,100.0,0.0,,114.0,,1.0
KU42,12/08/2022 05:55 UTC,30.21,26.06,100.0,0.0,,114.0,,1.0
KU42,12/08/2022 06:15 UTC,30.21,26.24,100.0,0.0,,114.0,,1.0
KU42,12/08/2022 06:35 UTC,30.22,26.24,100.0,0.0,,124.0,,1.0
KU42,12/08/2022 06:55 UTC,30.23,26.06,100.0,0.0,,72.0,144.0,1.5
KU42,12/08/2022 07:15 UTC,30.24,25.88,100.0,0.0,,164.0,,1.25
KU42,12/08/2022 07:35 UTC,30.24,25.88,100.0,0.0,,184.0,,1.5
KU42,12/08/2022 07:55 UTC,30.24,25.7,100.0,0.0,,184.0,,1.75
KU42,12/08/2022 08:15 UTC,30.24,25.7,100.0,0.0,,164.0,,1.5
KU42,12/08/2022 08:35 UTC,30.25,25.7,100.0,0.0,,164.0,,1.75
KU42,12/08/2022 08:55 UTC,30.25,25.16,100.0,0.0,,164.0,,2.0
KU42,12/08/2022 09:15 UTC,30.26,24.62,100.0,0.0,,164.0,,2.0
KU42,12/08/2022 09:35 UTC,30.27,25.52,100.0,0.0,,144.0,,3.0
KU42,12/08/2022 09:55 UTC,30.28,25.7,100.0,0.0,,144.0,,4.0
KU42,12/08/2022 10:15 UTC,30.28,25.52,100.0,0.0,,144.0,,5.0
KU42,12/08/2022 10:35 UTC,30.28,25.7,100.0,0.0,,144.0,,5.0
KU42,12/08/2022 10:55 UTC,30.29,25.7,100.0,0.0,,124.0,,5.0
KU42,12/08/2022 11:15 UTC,30.29,25.7,100.0,0.0,,144.0,,5.0
KU42,12/08/2022 11:35 UTC,30.29,25.88,100.0,3.45,,164.0,,5.0
KU42,12/08/2022 11:55 UTC,30.29,26.24,100.0,0.0,,112.0,184.0,4.0
KU42,12/08/2022 12:15 UTC,30.3,26.06,100.0,0.0,,204.0,,5.0
KU42,12/08/2022 12:35 UTC,30.3,26.6,100.0,0.0,,224.0,,4.0
KU42,12/08/2022 12:55 UTC,30.31,26.6,100.0,3.45,264.0,163.0,203.0,5.0
KU42,12/08/2022 13:15 UTC,30.31,26.06,100.0,4.6,284.0,162.0,233.0,7.0
KU42,12/08/2022 13:35 UTC,30.32,24.8,100.0,0.0,,193.0,284.0,10.0
KU42,12/08/2022 13:55 UTC,30.32,24.98,100.0,0.0,,194.0,,7.0
KU42,12/08/2022 14:15 UTC,30.33,25.52,100.0,0.0,,174.0,,4.0
KU42,12/08/2022 14:35 UTC,30.33,25.16,100.0,0.0,,134.0,,10.0
KU42,12/08/2022 14:55 UTC,30.33,25.7,100.0,0.0,,134.0,,7.0
KU42,12/08/2022 15:15 UTC,30.33,26.6,100.0,0.0,,134.0,,5.0
KU42,12/08/2022 15:35 UTC,30.33,27.14,100.0,0.0,,134.0,,5.0
KU42,12/08/2022 15:55 UTC,30.33,25.7,100.0,5.75,,133.0,,5.0
KU42,12/08/2022 16:15 UTC,30.33,26.06,100.0,5.75,,132.0,,5.0
KU42,12/08/2022 16:35 UTC,30.34,26.6,100.0,6.91,,152.0,,5.0
KU42,12/08/2022 16:55 UTC,30.34,27.5,100.0,4.6,,152.0,,5.0
KU42,12/08/2022 17:15 UTC,30.34,27.32,99.26,5.75,,1.0,,5.0
KU42,12/08/2022 17:35 UTC,30.34,29.12,97.09,5.75,,1.0,,7.0
KU42,12/08/2022 17:55 UTC,30.35,30.74,94.3,4.6,,1.0,,10.0
KU42,12/08/2022 18:15 UTC,30.33,31.28,92.94,6.91,,1.0,,10.0
KU42,12/08/2022 18:35 UTC,30.33,32.0,90.94,6.91,,1.0,,10.0
KU42,12/08/2022 18:55 UTC,30.32,32.0,90.27,6.91,,1.0,,10.0
KU42,12/08/2022 19:15 UTC,30.31,32.0,88.96,16.11,,1.0,,10.0
KU42,12/08/2022 19:35 UTC,30.29,32.0,89.61,11.51,,1.0,,10.0
KU42,12/08/2022 19:55 UTC,30.29,32.18,90.95,9.21,,1.0,,10.0
KU42,12/08/2022 20:15 UTC,30.28,32.0,91.61,11.51,,1.0,,10.0
KU42,12/08/2022 20:35 UTC,30.28,32.54,90.3,9.21,,1.0,,10.0
KU42,12/08/2022 20:55 UTC,30.28,32.36,88.97,10.36,,1.0,,10.0
KU42,12/08/2022 21:15 UTC,30.28,32.9,89.0,12.66,,1.0,,10.0
KU42,12/08/2022 21:35 UTC,30.28,33.26,86.44,6.91,,1.0,,10.0
KU42,12/08/2022 21:55 UTC,30.27,33.8,85.22,12.66,,1.0,,10.0
KU42,12/08/2022 22:15 UTC,30.27,33.44,86.45,11.51,,1.0,,10.0
KU42,12/08/2022 22:35 UTC,30.26,33.8,86.48,11.51,,1.0,,10.0
KU42,12/08/2022 22:55 UTC,30.26,33.26,85.18,11.51,,1.0,,10.0
KU42,12/08/2022 23:15 UTC,30.25,32.9,85.16,10.36,,1.0,,10.0
KU42,12/08/2022 23:35 UTC,30.25,32.0,87.01,10.36,,1.0,,10.0
KU42,12/08/2022 23:55 UTC,30.25,30.38,88.88,8.06,,1.0,,10.0
KU42,12/09/2022 00:15 UTC,30.25,30.92,87.6,8.06,,1.0,,10.0
KU42,12/09/2022 00:35 UTC,30.25,28.22,94.24,6.91,,1.0,,10.0
KU42,12/09/2022 00:55 UTC,30.24,26.42,97.06,4.6,,1.0,,10.0
KU42,12/09/2022 01:15 UTC,30.24,28.4,95.65,3.45,,1.0,,10.0
KU42,12/09/2022 01:35 UTC,30.24,28.04,97.08,0.0,,1.0,,10.0
KU42,12/09/2022 01:55 UTC,30.23,28.22,96.36,0.0,,1.0,,10.0
KU42,12/09/2022 02:15 UTC,30.22,25.7,100.0,0.0,,1.0,,10.0
KU42,12/09/2022 02:35 UTC,30.21,25.7,100.0,0.0,,1.0,,10.0
KU42,12/09/2022 02:55 UTC,30.2,25.52,98.51,9.21,,1.0,,10.0
KU42,12/09/2022 03:15 UTC,30.2,28.04,94.23,3.45,,1.0,,10.0
KU42,12/09/2022 03:35 UTC,30.2,27.32,94.21,0.0,,1.0,,10.0
KU42,12/09/2022 03:55 UTC,30.18,26.6,97.06,3.45,,1.0,,10.0
KU42,12/09/2022 04:15 UTC,30.18,27.14,96.34,0.0,,1.0,,10.0
KU42,12/09/2022 04:35 UTC,30.18,25.88,99.25,10.36,,1.0,,10.0
KU42,12/09/2022 04:55 UTC,30.17,25.52,97.04,6.91,,1.0,,10.0
KU42,12/09/2022 05:15 UTC,30.16,26.42,100.0,5.75,,1.0,,10.0
KU42,12/09/2022 05:35 UTC,30.17,26.96,99.26,6.91,,1.0,,10.0
KU42,12/09/2022 05:55 UTC,30.16,26.6,100.0,8.06,,1.0,,10.0
KU42,12/09/2022 06:15 UTC,30.16,26.42,100.0,0.0,,1.0,,10.0
KU42,12/09/2022 06:35 UTC,30.16,27.86,99.26,0.0,,1.0,,10.0
KU42,12/09/2022 06:55 UTC,30.15,27.86,96.36,13.81,,1.0,,10.0
KU42,12/09/2022 07:15 UTC,30.14,27.68,97.8,13.81,,1.0,,10.0
KU42,12/09/2022 07:35 UTC,30.13,27.32,99.26,13.81,,1.0,,10.0
KU42,12/09/2022 07:55 UTC,30.13,27.5,96.35,14.96,,1.0,,10.0
KU42,12/09/2022 08:15 UTC,30.12,29.84,86.89,8.06,,1.0,,10.0
KU42,12/09/2022 08:35 UTC,30.11,29.3,88.16,0.0,,1.0,,10.0
KU42,12/09/2022 08:55 UTC,30.1,28.94,87.49,5.75,,1.0,,10.0
KU42,12/09/2022 09:15 UTC,30.09,28.58,87.47,6.91,,1.0,,10.0
KU42,12/09/2022 09:35 UTC,30.09,29.12,86.84,11.51,,1.0,,10.0
KU42,12/09/2022 09:55 UTC,30.08,29.66,84.32,6.91,,1.0,,10.0
KU42,12/09/2022 10:15 UTC,30.07,29.84,83.7,11.51,,1.0,,10.0
KU42,12/09/2022 10:35 UTC,30.06,30.02,83.71,9.21,,1.0,,10.0
KU42,12/09/2022 10:55 UTC,30.05,31.1,80.12,12.66,,1.0,,10.0
